DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,NO,2020,4600.784,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2009,12062.360,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2010,12804.729,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2011,12836.393,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2012,13680.288,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2013,13735.834,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2014,13404.428,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2015,13775.774,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2016,14633.405,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2017,15444.888,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2018,16124.103,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2019,16227.909,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PL,2020,17440.338,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2009,4217.218,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2010,4488.521,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2011,4463.650,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2012,3932.631,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2013,3755.868,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2014,3473.345,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2015,4050.882,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2016,4322.843,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2017,5415.396,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2018,5043.470,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2019,5302.668,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,PT,2020,5190.543,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2009,10580.353,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2010,10788.392,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2011,11105.052,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2012,10777.386,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2013,9838.951,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2014,9349.205,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2015,8917.304,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2016,9023.741,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2017,9707.884,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2018,9942.380,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2019,9264.815,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RO,2020,9681.938,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2009,1395.034,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2010,1853.375,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2011,1902.601,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2012,1677.859,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2013,1866.552,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2014,1608.942,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2015,1750.344,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2016,1891.359,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2017,2117.196,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2018,2131.883,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2019,1993.255,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,RS,2020,1989.471,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2009,1089.510,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2010,1465.929,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2011,1158.641,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2012,1006.599,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2013,955.288,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2014,794.046,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2015,723.603,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2016,818.237,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2017,938.641,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2018,1022.012,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2019,959.880,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SE,2020,1272.915,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2009,831.535,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2010,862.833,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2011,737.618,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2012,710.082,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2013,691.853,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2014,626.010,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2015,664.316,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2016,705.052,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2017,738.642,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2018,724.718,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2019,735.615,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SI,2020,735.587,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2009,4424.334,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2010,5006.427,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2011,4637.059,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2012,4365.327,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2013,4558.040,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2014,3772.334,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2015,3879.450,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2016,3895.335,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2017,4136.668,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2018,4077.061,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2019,4086.223,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,SK,2020,4088.253,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2009,28916.423,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2010,31394.991,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2011,36788.543,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2012,37261.887,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2013,37555.782,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2014,40204.536,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2015,39383.233,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2016,38262.359,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2017,44232.321,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2018,41017.479,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2019,37044.690,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,TR,2020,39670.098,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2009,40813.048,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2010,55249.957,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2011,46853.138,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2012,43035.103,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2013,39460.942,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2014,33450.301,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2015,26083.018,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2016,25600.064,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2017,24553.629,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2018,25652.890,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2019,23436.853,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UA,2020,23924.421,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2009,78101.806,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2010,84817.433,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2011,70343.164,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2012,66385.361,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2013,65783.813,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2014,59939.785,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2015,61246.473,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2016,68954.881,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2017,67275.743,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2018,68075.045,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,UK,2019,66833.790,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2009,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2010,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2011,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2012,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2013,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2014,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2015,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2016,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2017,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2018,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2019,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,G3000,KTOE,XK,2020,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2009,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2010,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2011,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2012,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2013,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2014,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2015,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2016,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2017,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2018,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2019,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AL,2020,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2009,6.350,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2010,6.790,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2011,4.348,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2012,4.350,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2013,4.784,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2014,4.579,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2015,5.083,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2016,5.287,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2017,4.273,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2018,4.492,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2019,4.363,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,AT,2020,3.437,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BA,2014,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BA,2015,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BA,2016,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BA,2017,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BA,2018,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BA,2019,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BA,2020,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2009,131.418,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2010,255.298,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2011,217.485,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2012,262.022,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2013,304.607,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2014,306.333,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2015,296.210,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2016,358.584,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2017,362.117,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2018,327.884,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2019,309.551,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BE,2020,321.945,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2009,44.186,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2010,56.936,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2011,75.418,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2012,55.962,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2013,50.330,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2014,41.698,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2015,43.317,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2016,51.873,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2017,49.897,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2018,47.254,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2019,58.272,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,BG,2020,64.050,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2009,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2010,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2011,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2012,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2013,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2014,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2015,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2016,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2017,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2018,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2019,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CY,2020,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2009,20.278,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2010,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2011,1.099,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2012,1.505,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2013,3.607,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2014,5.704,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2015,2.847,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2016,9.664,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2017,10.065,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2018,22.495,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2019,21.622,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,CZ,2020,20.907,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2009,-5.708,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2010,-6.353,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2011,-5.685,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2012,-5.995,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2013,-3.798,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2014,-3.368,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2015,-3.463,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2016,-3.105,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2017,-2.962,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2018,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2019,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DE,2020,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2009,3.654,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2010,4.156,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2011,3.630,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2012,3.822,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2013,3.702,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2014,3.368,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2015,3.597,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2016,3.061,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2017,2.956,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2018,2.711,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2019,2.547,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,DK,2020,2.558,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2009,513.774,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2010,633.188,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2011,614.171,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2012,675.003,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2013,724.739,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2014,767.383,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2015,902.308,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2016,1004.070,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2017,1045.431,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2018,985.134,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2019,985.897,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EA19,2020,996.497,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EE,2009,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EE,2010,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EE,2011,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EE,2012,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EE,2013,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EE,2014,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EE,2015,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,H8000,KTOE,EE,2016,0.000,
