from,to,year,coal_value,from_name,from_lat,from_lon,to_name,to_lat,to_lon
ZAF,PRT,2017,163.355,South Africa,-30.559482,22.937506,Portugal,39.399872,-8.224454
ESP,PRT,2017,12.345,Spain,40.463667,-3.74922,Portugal,39.399872,-8.224454
COL,PRT,2019,1790.129,Colombia,4.570868,-74.297333,Portugal,39.399872,-8.224454
USA,PRT,2019,615.152,USA,48.80463093,-16.35109482,Portugal,39.399872,-8.224454
RUS,PRT,2019,165.665,Russia,55.7558,37.6173,Portugal,39.399872,-8.224454
ESP,PRT,2019,13.426,Spain,40.463667,-3.74922,Portugal,39.399872,-8.224454
RUS,ROU,1992,3434.0,Russia,55.7558,37.6173,Romania,45.943161,24.96676
JPN,ROU,1992,543.0,Japan,36.204824,138.252924,Romania,45.943161,24.96676
UKR,ROU,1992,489.0,Ukraine,48.379433,31.16558,Romania,45.943161,24.96676
USA,ROU,1992,395.0,USA,48.80463093,-16.35109482,Romania,45.943161,24.96676
AUS,ROU,1992,385.0,Australia,22.01668395,30.63279925,Romania,45.943161,24.96676
USA,ROU,1994,1396.0,USA,48.80463093,-16.35109482,Romania,45.943161,24.96676
RUS,ROU,1994,1294.0,Russia,55.7558,37.6173,Romania,45.943161,24.96676
AUS,ROU,1994,358.0,Australia,22.01668395,30.63279925,Romania,45.943161,24.96676
UKR,ROU,1994,237.0,Ukraine,48.379433,31.16558,Romania,45.943161,24.96676
CZE,ROU,1994,139.0,Czechia,49.817492,15.472962,Romania,45.943161,24.96676
RUS,ROU,1995,1744.0,Russia,55.7558,37.6173,Romania,45.943161,24.96676
USA,ROU,1995,1437.0,USA,48.80463093,-16.35109482,Romania,45.943161,24.96676
AUS,ROU,1995,513.0,Australia,22.01668395,30.63279925,Romania,45.943161,24.96676
POL,ROU,1995,159.0,Poland,51.919438,19.145136,Romania,45.943161,24.96676
NOR,ROU,1995,155.0,Norway,60.472024,8.468946,Romania,45.943161,24.96676
USA,ROU,1996,1379.0,USA,48.80463093,-16.35109482,Romania,45.943161,24.96676
RUS,ROU,1996,1294.0,Russia,55.7558,37.6173,Romania,45.943161,24.96676
AUS,ROU,1996,1007.0,Australia,22.01668395,30.63279925,Romania,45.943161,24.96676
POL,ROU,1996,325.0,Poland,51.919438,19.145136,Romania,45.943161,24.96676
CHN,ROU,1996,281.0,China,35.86166,104.195397,Romania,45.943161,24.96676
POL,ROU,2010,965.0,Poland,51.919438,19.145136,Romania,45.943161,24.96676
RUS,ROU,2010,546.0,Russia,55.7558,37.6173,Romania,45.943161,24.96676
UKR,ROU,2010,295.0,Ukraine,48.379433,31.16558,Romania,45.943161,24.96676
SRB,ROU,2010,96.0,Serbia,44.016521,21.005859,Romania,45.943161,24.96676
ZAF,ROU,2010,80.0,South Africa,-30.559482,22.937506,Romania,45.943161,24.96676
POL,ROU,2011,695.0,Poland,51.919438,19.145136,Romania,45.943161,24.96676
UKR,ROU,2011,435.0,Ukraine,48.379433,31.16558,Romania,45.943161,24.96676
RUS,ROU,2011,407.0,Russia,55.7558,37.6173,Romania,45.943161,24.96676
ZAF,ROU,2011,147.0,South Africa,-30.559482,22.937506,Romania,45.943161,24.96676
CHN,ROU,2011,47.0,China,35.86166,104.195397,Romania,45.943161,24.96676
POL,ROU,2012,697.0,Poland,51.919438,19.145136,Romania,45.943161,24.96676
RUS,ROU,2012,329.0,Russia,55.7558,37.6173,Romania,45.943161,24.96676
UKR,ROU,2012,286.0,Ukraine,48.379433,31.16558,Romania,45.943161,24.96676
USA,ROU,2012,279.0,USA,48.80463093,-16.35109482,Romania,45.943161,24.96676
ZAF,ROU,2012,247.0,South Africa,-30.559482,22.937506,Romania,45.943161,24.96676
POL,ROU,2013,705.0,Poland,51.919438,19.145136,Romania,45.943161,24.96676
RUS,ROU,2013,389.0,Russia,55.7558,37.6173,Romania,45.943161,24.96676
ZAF,ROU,2013,257.0,South Africa,-30.559482,22.937506,Romania,45.943161,24.96676
HUN,ROU,2013,238.0,Hungary,47.162494,19.503304,Romania,45.943161,24.96676
UKR,ROU,2013,185.0,Ukraine,48.379433,31.16558,Romania,45.943161,24.96676
POL,ROU,2014,681.0,Poland,51.919438,19.145136,Romania,45.943161,24.96676
RUS,ROU,2014,389.0,Russia,55.7558,37.6173,Romania,45.943161,24.96676
HUN,ROU,2014,386.0,Hungary,47.162494,19.503304,Romania,45.943161,24.96676
UKR,ROU,2014,159.0,Ukraine,48.379433,31.16558,Romania,45.943161,24.96676
ZAF,ROU,2014,111.0,South Africa,-30.559482,22.937506,Romania,45.943161,24.96676
