country,year,product,value,siec,,,,
PRT,2014,Natural gas,145422.0085,G3000,,,,
PRT,2015,Natural gas,169602.3276,G3000,,,,
PRT,2016,Natural gas,180988.7907,G3000,,,,
PRT,2017,Natural gas,226731.7997,G3000,,,,
PRT,2018,Natural gas,211160.002,G3000,,,,
PRT,2019,Natural gas,222012.1038,G3000,,,,
PRT,2020,Natural gas,217317.6543,G3000,,,,
ROU,2009,Natural gas,442978.2194,G3000,,,,
ROU,2010,Natural gas,451688.3963,G3000,,,,
ROU,2011,Natural gas,464946.3171,G3000,,,,
ROU,2012,Natural gas,451227.597,G3000,,,,
ROU,2013,Natural gas,411937.2005,G3000,,,,
ROU,2014,Natural gas,391432.5149,G3000,,,,
ROU,2015,Natural gas,373349.6839,G3000,,,,
ROU,2016,Natural gas,377805.9882,G3000,,,,
ROU,2017,Natural gas,406449.6873,G3000,,,,
ROU,2018,Natural gas,416267.5658,G3000,,,,
ROU,2019,Natural gas,387899.2744,G3000,,,,
ROU,2020,Natural gas,405363.3802,G3000,,,,
SRB,2009,Natural gas,58407.28351,G3000,,,,
SRB,2010,Natural gas,77597.1045,G3000,,,,
SRB,2011,Natural gas,79658.09867,G3000,,,,
SRB,2012,Natural gas,70248.60061,G3000,,,,
SRB,2013,Natural gas,78148.79914,G3000,,,,
SRB,2014,Natural gas,67363.18366,G3000,,,,
SRB,2015,Natural gas,73283.40259,G3000,,,,
SRB,2016,Natural gas,79187.41861,G3000,,,,
SRB,2017,Natural gas,88642.76213,G3000,,,,
SRB,2018,Natural gas,89257.67744,G3000,,,,
SRB,2019,Natural gas,83453.60034,G3000,,,,
SRB,2020,Natural gas,83295.17183,G3000,,,,
SWE,2009,Natural gas,45615.60468,G3000,,,,
SWE,2010,Natural gas,61375.51537,G3000,,,,
SWE,2011,Natural gas,48509.98139,G3000,,,,
SWE,2012,Natural gas,42144.28693,G3000,,,,
SWE,2013,Natural gas,39995.99798,G3000,,,,
SWE,2014,Natural gas,33245.11793,G3000,,,,
SWE,2015,Natural gas,30295.8104,G3000,,,,
SWE,2016,Natural gas,34257.94672,G3000,,,,
SWE,2017,Natural gas,39299.02139,G3000,,,,
SWE,2018,Natural gas,42789.59842,G3000,,,,
SWE,2019,Natural gas,40188.25584,G3000,,,,
SWE,2020,Natural gas,53294.40522,G3000,,,,
SVN,2009,Natural gas,34814.70738,G3000,,,,
SVN,2010,Natural gas,36125.09204,G3000,,,,
SVN,2011,Natural gas,30882.59042,G3000,,,,
SVN,2012,Natural gas,29729.71318,G3000,,,,
SVN,2013,Natural gas,28966.5014,G3000,,,,
SVN,2014,Natural gas,26209.78668,G3000,,,,
SVN,2015,Natural gas,27813.58229,G3000,,,,
SVN,2016,Natural gas,29519.11714,G3000,,,,
SVN,2017,Natural gas,30925.46326,G3000,,,,
SVN,2018,Natural gas,30342.49322,G3000,,,,
SVN,2019,Natural gas,30798.72882,G3000,,,,
SVN,2020,Natural gas,30797.55652,G3000,,,,
SVK,2009,Natural gas,185238.0159,G3000,,,,
SVK,2010,Natural gas,209609.0856,G3000,,,,
SVK,2011,Natural gas,194144.3862,G3000,,,,
SVK,2012,Natural gas,182767.5108,G3000,,,,
SVK,2013,Natural gas,190836.0187,G3000,,,,
SVK,2014,Natural gas,157940.0799,G3000,,,,
SVK,2015,Natural gas,162424.8126,G3000,,,,
SVK,2016,Natural gas,163089.8858,G3000,,,,
SVK,2017,Natural gas,173194.0158,G3000,,,,
SVK,2018,Natural gas,170698.3899,G3000,,,,
SVK,2019,Natural gas,171081.9846,G3000,,,,
SVK,2020,Natural gas,171166.9766,G3000,,,,
TUR,2009,Natural gas,1210672.798,G3000,,,,
TUR,2010,Natural gas,1314445.483,G3000,,,,
TUR,2011,Natural gas,1540262.718,G3000,,,,
TUR,2012,Natural gas,1560080.685,G3000,,,,
TUR,2013,Natural gas,1572385.481,G3000,,,,
TUR,2014,Natural gas,1683283.513,G3000,,,,
TUR,2015,Natural gas,1648897.199,G3000,,,,
TUR,2016,Natural gas,1601968.447,G3000,,,,
TUR,2017,Natural gas,1851918.816,G3000,,,,
TUR,2018,Natural gas,1717319.811,G3000,,,,
TUR,2019,Natural gas,1550987.081,G3000,,,,
TUR,2020,Natural gas,1660907.663,G3000,,,,
UKR,2009,Natural gas,1708760.694,G3000,,,,
UKR,2010,Natural gas,2313205.2,G3000,,,,
UKR,2011,Natural gas,1961647.182,G3000,,,,
UKR,2012,Natural gas,1801793.692,G3000,,,,
UKR,2013,Natural gas,1652150.72,G3000,,,,
UKR,2014,Natural gas,1400497.202,G3000,,,,
UKR,2015,Natural gas,1092043.798,G3000,,,,
UKR,2016,Natural gas,1071823.48,G3000,,,,
UKR,2017,Natural gas,1028011.339,G3000,,,,
UKR,2018,Natural gas,1074035.199,G3000,,,,
UKR,2019,Natural gas,981254.1614,G3000,,,,
UKR,2020,Natural gas,1001667.658,G3000,,,,
GBR,2009,Natural gas,3269966.414,G3000,,,,
GBR,2010,Natural gas,3551136.285,G3000,,,,
GBR,2011,Natural gas,2945127.59,G3000,,,,
GBR,2012,Natural gas,2779422.294,G3000,,,,
GBR,2013,Natural gas,2754236.683,G3000,,,,
GBR,2014,Natural gas,2509558.918,G3000,,,,
GBR,2015,Natural gas,2564267.332,G3000,,,,
GBR,2016,Natural gas,2887002.958,G3000,,,,
GBR,2017,Natural gas,2816700.808,G3000,,,,
GBR,2018,Natural gas,2850165.984,G3000,,,,
GBR,2019,Natural gas,2798197.12,G3000,,,,
KOS,2009,Natural gas,0,G3000,,,,
KOS,2010,Natural gas,0,G3000,,,,
KOS,2011,Natural gas,0,G3000,,,,
KOS,2012,Natural gas,0,G3000,,,,
KOS,2013,Natural gas,0,G3000,,,,
KOS,2014,Natural gas,0,G3000,,,,
KOS,2015,Natural gas,0,G3000,,,,
KOS,2016,Natural gas,0,G3000,,,,
KOS,2017,Natural gas,0,G3000,,,,
KOS,2018,Natural gas,0,G3000,,,,
KOS,2019,Natural gas,0,G3000,,,,
KOS,2020,Natural gas,0,G3000,,,,
ALB,2009,Heat ,0,H8000,,,,
ALB,2010,Heat ,0,H8000,,,,
ALB,2011,Heat ,0,H8000,,,,
ALB,2012,Heat ,0,H8000,,,,
ALB,2013,Heat ,0,H8000,,,,
ALB,2014,Heat ,0,H8000,,,,
ALB,2015,Heat ,0,H8000,,,,
ALB,2016,Heat ,0,H8000,,,,
ALB,2017,Heat ,0,H8000,,,,
ALB,2018,Heat ,0,H8000,,,,
ALB,2019,Heat ,0,H8000,,,,
ALB,2020,Heat ,0,H8000,,,,
AUT,2009,Heat ,265.8618,H8000,,,,
AUT,2010,Heat ,284.28372,H8000,,,,
AUT,2011,Heat ,182.042064,H8000,,,,
AUT,2012,Heat ,182.1258,H8000,,,,
AUT,2013,Heat ,200.296512,H8000,,,,
AUT,2014,Heat ,191.713572,H8000,,,,
AUT,2015,Heat ,212.815044,H8000,,,,
AUT,2016,Heat ,221.356116,H8000,,,,
AUT,2017,Heat ,178.901964,H8000,,,,
AUT,2018,Heat ,188.071056,H8000,,,,
AUT,2019,Heat ,182.670084,H8000,,,,
AUT,2020,Heat ,143.900316,H8000,,,,
BIH,2014,Heat ,0,H8000,,,,
BIH,2015,Heat ,0,H8000,,,,
BIH,2016,Heat ,0,H8000,,,,
BIH,2017,Heat ,0,H8000,,,,
BIH,2018,Heat ,0,H8000,,,,
BIH,2019,Heat ,0,H8000,,,,
BIH,2020,Heat ,0,H8000,,,,
BEL,2009,Heat ,5502.208824,H8000,,,,
BEL,2010,Heat ,10688.81666,H8000,,,,
BEL,2011,Heat ,9105.66198,H8000,,,,
BEL,2012,Heat ,10970.3371,H8000,,,,
BEL,2013,Heat ,12753.28588,H8000,,,,
BEL,2014,Heat ,12825.55004,H8000,,,,
BEL,2015,Heat ,12401.72028,H8000,,,,
BEL,2016,Heat ,15013.19491,H8000,,,,
BEL,2017,Heat ,15161.11456,H8000,,,,
BEL,2018,Heat ,13727.84731,H8000,,,,
BEL,2019,Heat ,12960.28127,H8000,,,,
BEL,2020,Heat ,13479.19326,H8000,,,,
BGR,2009,Heat ,1849.979448,H8000,,,,
BGR,2010,Heat ,2383.796448,H8000,,,,
BGR,2011,Heat ,3157.600824,H8000,,,,
BGR,2012,Heat ,2343.017016,H8000,,,,
BGR,2013,Heat ,2107.21644,H8000,,,,
BGR,2014,Heat ,1745.811864,H8000,,,,
BGR,2015,Heat ,1813.596156,H8000,,,,
BGR,2016,Heat ,2171.818764,H8000,,,,
BGR,2017,Heat ,2089.087596,H8000,,,,
BGR,2018,Heat ,1978.430472,H8000,,,,
BGR,2019,Heat ,2439.732096,H8000,,,,
BGR,2020,Heat ,2681.6454,H8000,,,,
CYP,2009,Heat ,0,H8000,,,,
CYP,2010,Heat ,0,H8000,,,,
CYP,2011,Heat ,0,H8000,,,,
CYP,2012,Heat ,0,H8000,,,,
CYP,2013,Heat ,0,H8000,,,,
CYP,2014,Heat ,0,H8000,,,,
CYP,2015,Heat ,0,H8000,,,,
CYP,2016,Heat ,0,H8000,,,,
CYP,2017,Heat ,0,H8000,,,,
CYP,2018,Heat ,0,H8000,,,,
CYP,2019,Heat ,0,H8000,,,,
CYP,2020,Heat ,0,H8000,,,,
CZE,2009,Heat ,848.999304,H8000,,,,
CZE,2010,Heat ,0,H8000,,,,
CZE,2011,Heat ,46.012932,H8000,,,,
CZE,2012,Heat ,63.01134,H8000,,,,
CZE,2013,Heat ,151.017876,H8000,,,,
CZE,2014,Heat ,238.815072,H8000,,,,
CZE,2015,Heat ,119.198196,H8000,,,,
CZE,2016,Heat ,404.612352,H8000,,,,
CZE,2017,Heat ,421.40142,H8000,,,,
CZE,2018,Heat ,941.82066,H8000,,,,
CZE,2019,Heat ,905.269896,H8000,,,,
CZE,2020,Heat ,875.334276,H8000,,,,
DEU,2009,Heat ,-238.982544,H8000,,,,
DEU,2010,Heat ,-265.987404,H8000,,,,
DEU,2011,Heat ,-238.01958,H8000,,,,
DEU,2012,Heat ,-250.99866,H8000,,,,
DEU,2013,Heat ,-159.014664,H8000,,,,
DEU,2014,Heat ,-141.011424,H8000,,,,
DEU,2015,Heat ,-144.988884,H8000,,,,
DEU,2016,Heat ,-130.00014,H8000,,,,
DEU,2017,Heat ,-124.013016,H8000,,,,
DEU,2018,Heat ,0,H8000,,,,
DEU,2019,Heat ,0,H8000,,,,
DEU,2020,Heat ,0,H8000,,,,
DNK,2009,Heat ,152.985672,H8000,,,,
DNK,2010,Heat ,174.003408,H8000,,,,
DNK,2011,Heat ,151.98084,H8000,,,,
DNK,2012,Heat ,160.019496,H8000,,,,
DNK,2013,Heat ,154.995336,H8000,,,,
DNK,2014,Heat ,141.011424,H8000,,,,
DNK,2015,Heat ,150.599196,H8000,,,,
DNK,2016,Heat ,128.157948,H8000,,,,
DNK,2017,Heat ,123.761808,H8000,,,,
DNK,2018,Heat ,113.504148,H8000,,,,
DNK,2019,Heat ,106.637796,H8000,,,,
DNK,2020,Heat ,107.098344,H8000,,,,
EST,2009,Heat ,0,H8000,,,,
EST,2010,Heat ,0,H8000,,,,
EST,2011,Heat ,0,H8000,,,,
EST,2012,Heat ,0,H8000,,,,
EST,2013,Heat ,0,H8000,,,,
EST,2014,Heat ,0,H8000,,,,
EST,2015,Heat ,0,H8000,,,,
EST,2016,Heat ,0,H8000,,,,
EST,2017,Heat ,0,H8000,,,,
EST,2018,Heat ,0,H8000,,,,
EST,2019,Heat ,0,H8000,,,,
EST,2020,Heat ,0,H8000,,,,
GRC,2009,Heat ,0,H8000,,,,
GRC,2010,Heat ,0,H8000,,,,
GRC,2011,Heat ,0,H8000,,,,
GRC,2012,Heat ,0,H8000,,,,
GRC,2013,Heat ,0,H8000,,,,
GRC,2014,Heat ,0,H8000,,,,
GRC,2015,Heat ,0,H8000,,,,
GRC,2016,Heat ,0,H8000,,,,
GRC,2017,Heat ,0,H8000,,,,
GRC,2018,Heat ,0,H8000,,,,
GRC,2019,Heat ,0,H8000,,,,
GRC,2020,Heat ,0,H8000,,,,
ESP,2009,Heat ,0,H8000,,,,
ESP,2010,Heat ,0,H8000,,,,
ESP,2011,Heat ,0,H8000,,,,
ESP,2012,Heat ,0,H8000,,,,
ESP,2013,Heat ,0,H8000,,,,
ESP,2014,Heat ,0,H8000,,,,
ESP,2015,Heat ,0,H8000,,,,
ESP,2016,Heat ,0,H8000,,,,
ESP,2017,Heat ,0,H8000,,,,
ESP,2018,Heat ,0,H8000,,,,
ESP,2019,Heat ,0,H8000,,,,
ESP,2020,Heat ,0,H8000,,,,
FIN,2009,Heat ,5048.401572,H8000,,,,
FIN,2010,Heat ,5181.58368,H8000,,,,
FIN,2011,Heat ,4516.217424,H8000,,,,
FIN,2012,Heat ,5757.184944,H8000,,,,
FIN,2013,Heat ,6404.589828,H8000,,,,
FIN,2014,Heat ,6491.591532,H8000,,,,
FIN,2015,Heat ,5654.608344,H8000,,,,
FIN,2016,Heat ,6901.604856,H8000,,,,
FIN,2017,Heat ,6624.606168,H8000,,,,
FIN,2018,Heat ,6267.597732,H8000,,,,
FIN,2019,Heat ,6388.596252,H8000,,,,
FIN,2020,Heat ,5796.20592,H8000,,,,
FRA,2009,Heat ,0,H8000,,,,
FRA,2010,Heat ,0,H8000,,,,
FRA,2011,Heat ,0,H8000,,,,
FRA,2012,Heat ,0,H8000,,,,
FRA,2013,Heat ,0,H8000,,,,
FRA,2014,Heat ,0,H8000,,,,
FRA,2015,Heat ,0,H8000,,,,
FRA,2016,Heat ,0,H8000,,,,
FRA,2017,Heat ,0,H8000,,,,
FRA,2018,Heat ,0,H8000,,,,
FRA,2019,Heat ,0,H8000,,,,
FRA,2020,Heat ,0,H8000,,,,
GEO,2013,Heat ,0,H8000,,,,
GEO,2014,Heat ,0,H8000,,,,
GEO,2015,Heat ,0,H8000,,,,
GEO,2016,Heat ,0,H8000,,,,
GEO,2017,Heat ,0,H8000,,,,
GEO,2018,Heat ,0,H8000,,,,
GEO,2019,Heat ,0,H8000,,,,
GEO,2020,Heat ,0,H8000,,,,
HRV,2009,Heat ,0,H8000,,,,
HRV,2010,Heat ,0,H8000,,,,
HRV,2011,Heat ,0,H8000,,,,
HRV,2012,Heat ,0,H8000,,,,
HRV,2013,Heat ,0,H8000,,,,
HRV,2014,Heat ,0,H8000,,,,
HRV,2015,Heat ,0,H8000,,,,
HRV,2016,Heat ,0,H8000,,,,
HRV,2017,Heat ,0,H8000,,,,
HRV,2018,Heat ,0,H8000,,,,
HRV,2019,Heat ,0,H8000,,,,
HRV,2020,Heat ,0,H8000,,,,
HUN,2009,Heat ,0,H8000,,,,
HUN,2010,Heat ,0,H8000,,,,
HUN,2011,Heat ,0,H8000,,,,
HUN,2012,Heat ,0,H8000,,,,
HUN,2013,Heat ,0,H8000,,,,
HUN,2014,Heat ,0,H8000,,,,
HUN,2015,Heat ,0,H8000,,,,
HUN,2016,Heat ,0,H8000,,,,
HUN,2017,Heat ,0,H8000,,,,
HUN,2018,Heat ,0,H8000,,,,
HUN,2019,Heat ,0,H8000,,,,
HUN,2020,Heat ,0,H8000,,,,
IRL,2009,Heat ,0,H8000,,,,
IRL,2010,Heat ,0,H8000,,,,
IRL,2011,Heat ,0,H8000,,,,
IRL,2012,Heat ,0,H8000,,,,
IRL,2013,Heat ,0,H8000,,,,
IRL,2014,Heat ,0,H8000,,,,
IRL,2015,Heat ,0,H8000,,,,
IRL,2016,Heat ,0,H8000,,,,
IRL,2017,Heat ,0,H8000,,,,
IRL,2018,Heat ,0,H8000,,,,
IRL,2019,Heat ,0,H8000,,,,
IRL,2020,Heat ,0,H8000,,,,
ISL,2009,Heat ,0,H8000,,,,
ISL,2010,Heat ,0,H8000,,,,
ISL,2011,Heat ,0,H8000,,,,
ISL,2012,Heat ,0,H8000,,,,
ISL,2013,Heat ,0,H8000,,,,
ISL,2014,Heat ,0,H8000,,,,
ISL,2015,Heat ,0,H8000,,,,
ISL,2016,Heat ,0,H8000,,,,
ISL,2017,Heat ,0,H8000,,,,
ISL,2018,Heat ,0,H8000,,,,
ISL,2019,Heat ,0,H8000,,,,
ISL,2020,Heat ,0,H8000,,,,
ITA,2009,Heat ,0,H8000,,,,
ITA,2010,Heat ,0,H8000,,,,
ITA,2011,Heat ,0,H8000,,,,
ITA,2012,Heat ,0,H8000,,,,
ITA,2013,Heat ,0,H8000,,,,
ITA,2014,Heat ,0,H8000,,,,
ITA,2015,Heat ,0,H8000,,,,
ITA,2016,Heat ,0,H8000,,,,
ITA,2017,Heat ,0,H8000,,,,
ITA,2018,Heat ,0,H8000,,,,
ITA,2019,Heat ,0,H8000,,,,
ITA,2020,Heat ,0,H8000,,,,
LTU,2009,Heat ,10933.20018,H8000,,,,
LTU,2010,Heat ,10566.01782,H8000,,,,
LTU,2011,Heat ,12075.40109,H8000,,,,
LTU,2012,Heat ,11511.39726,H8000,,,,
LTU,2013,Heat ,11069.39678,H8000,,,,
LTU,2014,Heat ,12581.58521,H8000,,,,
LTU,2015,Heat ,11508.00595,H8000,,,,
LTU,2016,Heat ,11389.98006,H8000,,,,
LTU,2017,Heat ,13566.44617,H8000,,,,
LTU,2018,Heat ,12940.2265,H8000,,,,
LTU,2019,Heat ,12639.61426,H8000,,,,
LTU,2020,Heat ,9647.517636,H8000,,,,
LUX,2009,Heat ,0,H8000,,,,
LUX,2010,Heat ,0,H8000,,,,
LUX,2011,Heat ,0,H8000,,,,
LUX,2012,Heat ,0,H8000,,,,
LUX,2013,Heat ,0,H8000,,,,
LUX,2014,Heat ,0,H8000,,,,
LUX,2015,Heat ,0,H8000,,,,
LUX,2016,Heat ,0,H8000,,,,
LUX,2017,Heat ,0,H8000,,,,
LUX,2018,Heat ,0,H8000,,,,
LUX,2019,Heat ,0,H8000,,,,
LUX,2020,Heat ,0,H8000,,,,
LVA,2009,Heat ,0,H8000,,,,
LVA,2010,Heat ,0,H8000,,,,
LVA,2011,Heat ,0,H8000,,,,
LVA,2012,Heat ,0,H8000,,,,
LVA,2013,Heat ,0,H8000,,,,
LVA,2014,Heat ,0,H8000,,,,
LVA,2015,Heat ,0,H8000,,,,
LVA,2016,Heat ,0,H8000,,,,
LVA,2017,Heat ,0,H8000,,,,
LVA,2018,Heat ,0,H8000,,,,
LVA,2019,Heat ,0,H8000,,,,
LVA,2020,Heat ,0,H8000,,,,
MDA,2010,Heat ,0,H8000,,,,
MDA,2011,Heat ,0,H8000,,,,
MDA,2012,Heat ,0,H8000,,,,
MDA,2013,Heat ,0,H8000,,,,
MDA,2014,Heat ,0,H8000,,,,
MDA,2015,Heat ,0,H8000,,,,
MDA,2016,Heat ,0,H8000,,,,
MDA,2017,Heat ,0,H8000,,,,
MDA,2018,Heat ,0,H8000,,,,
MDA,2019,Heat ,0,H8000,,,,
MDA,2020,Heat ,0,H8000,,,,
MNE,2009,Heat ,0,H8000,,,,
MNE,2010,Heat ,0,H8000,,,,
MNE,2011,Heat ,0,H8000,,,,
MNE,2012,Heat ,0,H8000,,,,
MNE,2013,Heat ,0,H8000,,,,
MNE,2014,Heat ,0,H8000,,,,
MNE,2015,Heat ,0,H8000,,,,
MNE,2016,Heat ,0,H8000,,,,
MNE,2017,Heat ,0,H8000,,,,
MNE,2018,Heat ,0,H8000,,,,
MNE,2019,Heat ,0,H8000,,,,
MNE,2020,Heat ,0,H8000,,,,
MKD,2009,Heat ,0,H8000,,,,
MKD,2010,Heat ,0,H8000,,,,
MKD,2011,Heat ,0,H8000,,,,
MKD,2012,Heat ,0,H8000,,,,
MKD,2013,Heat ,0,H8000,,,,
MKD,2014,Heat ,0,H8000,,,,
MKD,2015,Heat ,0,H8000,,,,
MKD,2016,Heat ,0,H8000,,,,
MKD,2017,Heat ,0,H8000,,,,
MKD,2018,Heat ,0,H8000,,,,
MKD,2019,Heat ,0,H8000,,,,
MKD,2020,Heat ,0,H8000,,,,
MLT,2009,Heat ,0,H8000,,,,
MLT,2010,Heat ,0,H8000,,,,
MLT,2011,Heat ,0,H8000,,,,
MLT,2012,Heat ,0,H8000,,,,
MLT,2013,Heat ,0,H8000,,,,
MLT,2014,Heat ,0,H8000,,,,
MLT,2015,Heat ,0,H8000,,,,
MLT,2016,Heat ,0,H8000,,,,
MLT,2017,Heat ,0,H8000,,,,
MLT,2018,Heat ,0,H8000,,,,
MLT,2019,Heat ,0,H8000,,,,
MLT,2020,Heat ,0,H8000,,,,
NLD,2009,Heat ,0,H8000,,,,
NLD,2010,Heat ,0,H8000,,,,
NLD,2011,Heat ,0,H8000,,,,
NLD,2012,Heat ,0,H8000,,,,
NLD,2013,Heat ,0,H8000,,,,
NLD,2014,Heat ,0,H8000,,,,
NLD,2015,Heat ,7921.048788,H8000,,,,
NLD,2016,Heat ,8559.28458,H8000,,,,
NLD,2017,Heat ,8279.062056,H8000,,,,
NLD,2018,Heat ,8045.857296,H8000,,,,
NLD,2019,Heat ,9032.39298,H8000,,,,
NLD,2020,Heat ,12585.5208,H8000,,,,
NOR,2009,Heat ,1272.99654,H8000,,,,
NOR,2010,Heat ,2282.182812,H8000,,,,
NOR,2011,Heat ,1050.593724,H8000,,,,
NOR,2012,Heat ,542.986092,H8000,,,,
NOR,2013,Heat ,4599.785952,H8000,,,,
NOR,2014,Heat ,5668.592256,H8000,,,,
NOR,2015,Heat ,6048.795564,H8000,,,,
NOR,2016,Heat ,5577.613092,H8000,,,,
NOR,2017,Heat ,5867.8002,H8000,,,,
NOR,2018,Heat ,6055.536312,H8000,,,,
NOR,2019,Heat ,5944.41864,H8000,,,,
NOR,2020,Heat ,5235.467796,H8000,,,,
POL,2009,Heat ,410.390136,H8000,,,,
POL,2010,Heat ,1142.200908,H8000,,,,
POL,2011,Heat ,1611.415584,H8000,,,,
POL,2012,Heat ,1210.61322,H8000,,,,
POL,2013,Heat ,1632.600792,H8000,,,,
POL,2014,Heat ,2169.8091,H8000,,,,
POL,2015,Heat ,1961.390196,H8000,,,,
POL,2016,Heat ,905.3955,H8000,,,,
POL,2017,Heat ,1050.342516,H8000,,,,
POL,2018,Heat ,927.79488,H8000,,,,
POL,2019,Heat ,939.30858,H8000,,,,
POL,2020,Heat ,1113.563196,H8000,,,,
PRT,2009,Heat ,0,H8000,,,,
PRT,2010,Heat ,55.600704,H8000,,,,
PRT,2011,Heat ,72.808452,H8000,,,,
PRT,2012,Heat ,90.979164,H8000,,,,
PRT,2013,Heat ,74.818116,H8000,,,,
PRT,2014,Heat ,105.381756,H8000,,,,
PRT,2015,Heat ,144.612072,H8000,,,,
PRT,2016,Heat ,0,H8000,,,,
PRT,2017,Heat ,0,H8000,,,,
PRT,2018,Heat ,0,H8000,,,,
PRT,2019,Heat ,0,H8000,,,,
PRT,2020,Heat ,0,H8000,,,,
ROU,2009,Heat ,0,H8000,,,,
ROU,2010,Heat ,0,H8000,,,,
ROU,2011,Heat ,0,H8000,,,,
ROU,2012,Heat ,0,H8000,,,,
ROU,2013,Heat ,0,H8000,,,,
ROU,2014,Heat ,0,H8000,,,,
ROU,2015,Heat ,0,H8000,,,,
ROU,2016,Heat ,0,H8000,,,,
ROU,2017,Heat ,0,H8000,,,,
ROU,2018,Heat ,0,H8000,,,,
ROU,2019,Heat ,0,H8000,,,,
ROU,2020,Heat ,0,H8000,,,,
SRB,2009,Heat ,0,H8000,,,,
SRB,2010,Heat ,0,H8000,,,,
SRB,2011,Heat ,0,H8000,,,,
SRB,2012,Heat ,0,H8000,,,,
SRB,2013,Heat ,0,H8000,,,,
SRB,2014,Heat ,0,H8000,,,,
SRB,2015,Heat ,0,H8000,,,,
SRB,2016,Heat ,0,H8000,,,,
SRB,2017,Heat ,0,H8000,,,,
SRB,2018,Heat ,0,H8000,,,,
SRB,2019,Heat ,0,H8000,,,,
SRB,2020,Heat ,0,H8000,,,,
SWE,2009,Heat ,0,H8000,,,,
SWE,2010,Heat ,0,H8000,,,,
SWE,2011,Heat ,0,H8000,,,,
SWE,2012,Heat ,0,H8000,,,,
SWE,2013,Heat ,0,H8000,,,,
SWE,2014,Heat ,0,H8000,,,,
SWE,2015,Heat ,0,H8000,,,,
SWE,2016,Heat ,0,H8000,,,,
SWE,2017,Heat ,0,H8000,,,,
SWE,2018,Heat ,0,H8000,,,,
SWE,2019,Heat ,0,H8000,,,,
SWE,2020,Heat ,0,H8000,,,,
SVN,2009,Heat ,0,H8000,,,,
SVN,2010,Heat ,0,H8000,,,,
SVN,2011,Heat ,0,H8000,,,,
SVN,2012,Heat ,0,H8000,,,,
SVN,2013,Heat ,0,H8000,,,,
SVN,2014,Heat ,0,H8000,,,,
SVN,2015,Heat ,0,H8000,,,,
SVN,2016,Heat ,0,H8000,,,,
SVN,2017,Heat ,0,H8000,,,,
SVN,2018,Heat ,0,H8000,,,,
SVN,2019,Heat ,0,H8000,,,,
SVN,2020,Heat ,0,H8000,,,,
SVK,2009,Heat ,0,H8000,,,,
SVK,2010,Heat ,0,H8000,,,,
SVK,2011,Heat ,0,H8000,,,,
SVK,2012,Heat ,0,H8000,,,,
SVK,2013,Heat ,0,H8000,,,,
SVK,2014,Heat ,73.980756,H8000,,,,
SVK,2015,Heat ,80.009748,H8000,,,,
SVK,2016,Heat ,82.982376,H8000,,,,
SVK,2017,Heat ,83.987208,H8000,,,,
SVK,2018,Heat ,75.99042,H8000,,,,
SVK,2019,Heat ,73.980756,H8000,,,,
SVK,2020,Heat ,68.998464,H8000,,,,
TUR,2009,Heat ,0,H8000,,,,
TUR,2010,Heat ,0,H8000,,,,
TUR,2011,Heat ,0,H8000,,,,
TUR,2012,Heat ,0,H8000,,,,
TUR,2013,Heat ,0,H8000,,,,
TUR,2014,Heat ,0,H8000,,,,
TUR,2015,Heat ,0,H8000,,,,
TUR,2016,Heat ,0,H8000,,,,
TUR,2017,Heat ,0,H8000,,,,
TUR,2018,Heat ,0,H8000,,,,
TUR,2019,Heat ,0,H8000,,,,
TUR,2020,Heat ,0,H8000,,,,
UKR,2009,Heat ,0,H8000,,,,
UKR,2010,Heat ,0,H8000,,,,
UKR,2011,Heat ,0,H8000,,,,
UKR,2012,Heat ,0,H8000,,,,
UKR,2013,Heat ,41891.99036,H8000,,,,
UKR,2014,Heat ,31199.99173,H8000,,,,
UKR,2015,Heat ,27263.60424,H8000,,,,
UKR,2016,Heat ,25650.80701,H8000,,,,
UKR,2017,Heat ,23159.1586,H8000,,,,
UKR,2018,Heat ,22609.34802,H8000,,,,
UKR,2019,Heat ,28794.50766,H8000,,,,
UKR,2020,Heat ,3333.906972,H8000,,,,
GBR,2009,Heat ,0,H8000,,,,
GBR,2010,Heat ,0,H8000,,,,
GBR,2011,Heat ,0,H8000,,,,
GBR,2012,Heat ,0,H8000,,,,
GBR,2013,Heat ,0,H8000,,,,
GBR,2014,Heat ,0,H8000,,,,
GBR,2015,Heat ,0,H8000,,,,
GBR,2016,Heat ,0,H8000,,,,
GBR,2017,Heat ,0,H8000,,,,
GBR,2018,Heat ,0,H8000,,,,
GBR,2019,Heat ,0,H8000,,,,
KOS,2009,Heat ,0,H8000,,,,
KOS,2010,Heat ,0,H8000,,,,
KOS,2011,Heat ,0,H8000,,,,
KOS,2012,Heat ,0,H8000,,,,
KOS,2013,Heat ,0,H8000,,,,
KOS,2014,Heat ,0,H8000,,,,
KOS,2015,Heat ,0,H8000,,,,
KOS,2016,Heat ,0,H8000,,,,
KOS,2017,Heat ,0,H8000,,,,
KOS,2018,Heat ,0,H8000,,,,
KOS,2019,Heat ,0,H8000,,,,
KOS,2020,Heat ,0,H8000,,,,
ALB,2009,Nuclear heat,0,N900H,,,,
ALB,2010,Nuclear heat,0,N900H,,,,
ALB,2011,Nuclear heat,0,N900H,,,,
ALB,2012,Nuclear heat,0,N900H,,,,
ALB,2013,Nuclear heat,0,N900H,,,,
